COD_MUNICIPIO,COD_UNICO_ENDERECO,ID_QUADRA,ID_FACE,NOM_LOGRADOURO,NUM_ENDERECO,LATITUDE,LONGITUDE
4104501,01.04.001.1.0118.0500,01.04.001.1.0118,0,"RUA DORVAL BENATTI",777,-25.6543465,-53.8003406
4104501,01.03.001.2.0090.0900,01.03.001.2.0090,0,"RUA JOAO MARTINI", 113,-25.6640951,-53.804028
4104501,01.03.001.2.0090.1700,01.03.001.2.0090,0,"RUA JOAO MARTINI", 100,-25.6643978,-53.8040803
4104501,01.03.001.2.0090.0400,01.03.001.2.0090,0,"RUA JOAO MARTINI", 49,-25.663987,-53.80451499999999
4104501,01.03.001.2.0090.0300,01.03.001.2.0090,0,"RUA JOAO MARTINI", 33,-25.6639815,-53.8046636
4104501,01.03.001.2.0090.1200,01.03.001.2.0090,0,"RUA JOAO MARTINI", 40,-25.6642534,-53.8047096
4104501,01.04.001.2.0100.0100,01.04.001.2.0100,0,"RUA CEDRO",1071,-25.6718724,-53.80777
4104501,01.04.001.2.0100.1500,01.04.001.2.0100,0,"RUA CEDRO",1829,-25.6718724,-53.80777
4104501,01.04.001.2.0103.0400,01.04.001.2.0103,0,"RUA CEDRO",1822,-25.6718724,-53.80777
4104501,01.04.002.4.CHAC.090N,01.04.002.4.CHAC,0,"RUA DELMAR SEVERO",15,-25.6718724,-53.80777
4104501,01.04.002.4.CHAC.090F,01.04.002.4.CHAC,0,"RUA DELMAR SEVERO",18,-25.6718724,-53.80777
4104501,01.04.002.4.CHAC.09NA,01.04.002.4.CHAC,0,"RUA DELMAR SEVERO",19,-25.6718724,-53.80777
4104501,01.04.002.4.CHAC.090O,01.04.002.4.CHAC,0,"RUA DELMAR SEVERO",31,-25.6718724,-53.80777
4104501,01.04.002.4.CHAC.090R,01.04.002.4.CHAC,0,"RUA DELMAR SEVERO",31,-25.6718724,-53.80777
4104501,01.04.001.2.0122.0700,01.04.001.2.0122,0,"RUA EUGÊNIO RAVACHE",07,-25.6718724,-53.80777
4104501,01.04.001.2.0122.0600,01.04.001.2.0122,0,"RUA EUGÊNIO RAVACHE",23,-25.6718724,-53.80777
4104501,01.04.001.2.0122.0500,01.04.001.2.0122,0,"RUA EUGÊNIO RAVACHE",39,-25.6718724,-53.80777
4104501,01.04.001.2.0122.0400,01.04.001.2.0122,0,"RUA EUGÊNIO RAVACHE",45,-25.6718724,-53.80777
4104501,01.04.001.2.0122.0300,01.04.001.2.0122,0,"RUA EUGÊNIO RAVACHE",57,-25.6718724,-53.80777
4104501,01.04.001.3.0124.0600,01.04.001.3.0124,0,"RUA EUGÊNIO RAVACHE",18,-25.6718724,-53.80777
4104501,01.04.001.3.0124.0500,01.04.001.3.0124,0,"RUA EUGÊNIO RAVACHE",30,-25.6718724,-53.80777
4104501,01.04.001.3.0124.0400,01.04.001.3.0124,0,"RUA EUGÊNIO RAVACHE",44,-25.6718724,-53.80777
4104501,01.04.001.3.0124.0300,01.04.001.3.0124,0,"RUA EUGÊNIO RAVACHE",56,-25.6718724,-53.80777
4104501,01.04.001.3.0124.0200,01.04.001.3.0124,0,"RUA EUGÊNIO RAVACHE",66,-25.6718724,-53.80777
4104501,01.04.001.3.0121.0300,01.04.001.3.0121,0,"RUA VILMAR BERFT",758,-25.6718724,-53.80777
4104501,01.04.001.3.0121.0200,01.04.001.3.0121,0,"RUA VILMAR BERFT",772,-25.6718724,-53.80777
4104501,01.04.001.3.0121.0100,01.04.001.3.0121,0,"RUA VILMAR BERFT",786,-25.6718724,-53.80777
4104501,01.04.001.3.0122.1000,01.04.001.3.0122,0,"RUA VILMAR BERFT",636,-25.6718724,-53.80777
4104501,01.04.001.3.0122.1100,01.04.001.3.0122,0,"RUA VILMAR BERFT",642,-25.6718724,-53.80777
4104501,01.04.001.3.0122.1200,01.04.001.3.0122,0,"RUA VILMAR BERFT",654,-25.6718724,-53.80777
4104501,01.04.001.3.0122.1300,01.04.001.3.0122,0,"RUA VILMAR BERFT",668,-25.6718724,-53.80777
4104501,01.04.001.3.0122.1400,01.04.001.3.0122,0,"RUA VILMAR BERFT",680,-25.6718724,-53.80777
4104501,01.04.001.3.0123.0900,01.04.001.3.0123,0,"RUA VILMAR BERFT",540,-25.6718724,-53.80777
4104501,01.04.001.3.0123.0800,01.04.001.3.0123,0,"RUA VILMAR BERFT",552,-25.6718724,-53.80777
4104501,01.04.001.3.0123.0700,01.04.001.3.0123,0,"RUA VILMAR BERFT",564,-25.6718724,-53.80777
4104501,01.04.001.3.0123.0600,01.04.001.3.0123,0,"RUA VILMAR BERFT",578,-25.6718724,-53.80777
4104501,01.04.001.3.0123.0500,01.04.001.3.0123,0,"RUA VILMAR BERFT",596,-25.6718724,-53.80777
4104501,01.04.002.3.0133.0300,01.04.002.3.0133,0,"RUA VILMAR BERFT",757,-25.6718724,-53.80777
4104501,01.04.002.3.0133.0200,01.04.002.3.0133,0,"RUA VILMAR BERFT",773,-25.6718724,-53.80777
4104501,01.04.002.3.0133.0100,01.04.002.3.0133,0,"RUA VILMAR BERFT",785,-25.6718724,-53.80777
4104501,01.04.002.3.0134.0700,01.04.002.3.0134,0,"RUA VILMAR BERFT",633,-25.6718724,-53.80777
4104501,01.04.002.3.0134.0600,01.04.002.3.0134,0,"RUA VILMAR BERFT",647,-25.6718724,-53.80777
4104501,01.04.002.3.0134.0500,01.04.002.3.0134,0,"RUA VILMAR BERFT",659,-25.6718724,-53.80777
4104501,01.04.002.3.0134.0400,01.04.002.3.0134,0,"RUA VILMAR BERFT",671,-25.6718724,-53.80777
4104501,01.04.002.3.0134.0300,01.04.002.3.0134,0,"RUA VILMAR BERFT",683,-25.6718724,-53.80777
4104501,01.04.002.3.0135.0700,01.04.002.3.0135,0,"RUA VILMAR BERFT",507,-25.6718724,-53.80777
4104501,01.04.002.3.0135.0600,01.04.002.3.0135,0,"RUA VILMAR BERFT",523,-25.6718724,-53.80777
4104501,01.04.002.3.0135.0500,01.04.002.3.0135,0,"RUA VILMAR BERFT",535,-25.6718724,-53.80777
4104501,01.04.002.3.0135.0400,01.04.002.3.0135,0,"RUA VILMAR BERFT",548,-25.6718724,-53.80777
4104501,01.04.002.3.0135.0300,01.04.002.3.0135,0,"RUA VILMAR BERFT",561,-25.6718724,-53.80777
4104501,01.04.002.3.0130.0300,01.04.002.3.0130,0,"RUA GENTIL ALCHIERI",753,-25.6710991,-53.8104569
4104501,01.04.002.3.0133.0700,01.04.002.3.0133,0,"RUA GENTIL ALCHIERI",764,-25.6710991,-53.8104569
